"","Country.Name","Year","CO2Emission"
"6490","Guinea-Bissau",1994,0.164654916
"6491","Equatorial Guinea",1994,0.075276101
"6492","Greece",1994,7.410792356
"6493","Grenada",1994,1.438690207
"6494","Greenland",1994,9.051873874
"6495","Guatemala",1994,0.67231177
"6496","Guyana",1994,1.827837572
"6497","High income",1994,11.724824843
"6498","Hong Kong SAR, China",1994,5.183281473
"6499","Honduras",1994,0.600971613
"6500","Heavily indebted poor countries (HIPC)",1994,0.161072399
"6501","Haiti",1994,0.039178826
"6502","Hungary",1994,5.693705766
"6503","IBRD only",1994,2.615296861
"6504","IDA & IBRD total",1994,2.181823094
"6505","IDA total",1994,0.474676663
"6506","IDA blend",1994,0.930394697
"6507","Indonesia",1994,1.141628552
"6508","IDA only",1994,0.241766609
"6509","India",1994,0.811640203
"6510","Ireland",1994,9.100127396
"6511","Iran, Islamic Rep.",1994,4.447237423
"6512","Iraq",1994,3.829373873
"6513","Iceland",1994,7.553975062
"6514","Israel",1994,8.964758844
"6515","Italy",1994,7.16667249
"6516","Jamaica",1994,3.261275447
"6517","Jordan",1994,3.101467645
"6518","Japan",1994,9.389452085
"6519","Kenya",1994,0.246966852
"6520","Cambodia",1994,0.155704067
"6521","St. Kitts and Nevis",1994,3.72126118
"6522","Korea, Rep.",1994,7.706677234
"6523","Latin America & Caribbean (excluding high income)",1994,2.299103822
"6524","Lao PDR",1994,0.058017501
"6525","Lebanon",1994,4.270260603
"6526","Liberia",1994,0.156671643
"6527","Libya",1994,9.090075742
"6528","St. Lucia",1994,1.817758714
"6529","Latin America & Caribbean",1994,2.362096677
"6530","Least developed countries: UN classification",1994,0.13841356
"6531","Sri Lanka",1994,0.308517698
"6532","Lower middle income",1994,0.998620141
"6533","Low & middle income",1994,2.123976902
"6534","Late-demographic dividend",1994,3.423222747
"6535","Luxembourg",1994,25.291538127
"6536","Macao SAR, China",1994,3.395729707
"6537","Morocco",1994,1.111497643
"6538","Madagascar",1994,0.097101582
"6539","Middle East & North Africa",1994,4.365865209
"6540","Mexico",1994,3.769758469
"6541","Middle income",1994,2.281828442
"6542","Mali",1994,0.049398373
"6543","Malta",1994,6.50633543
"6544","Myanmar",1994,0.146208756
"6545","Middle East & North Africa (excluding high income)",1994,2.751917496
"6546","Mongolia",1994,3.484500302
"6547","Mozambique",1994,0.069884138
"6548","Mauritania",1994,0.530250026
"6549","Mauritius",1994,1.459753641
"6550","North America",1994,19.007685355
"6551","New Caledonia",1994,10.45049134
"6552","Niger",1994,0.084545131
"6553","Nigeria",1994,0.425849856
"6554","Nicaragua",1994,0.562129083
"6555","Netherlands",1994,10.746523301
"6556","Norway",1994,7.818332417
"6557","Nepal",1994,0.081363417
"6558","New Zealand",1994,7.370467403
"6559","OECD members",1994,10.584702399
"6560","Other small states",1994,5.027556357
"6561","Pakistan",1994,0.708357907
"6562","Panama",1994,1.616156946
"6563","Peru",1994,0.983534225
"6564","Philippines",1994,0.803087275
"6565","Palau",1994,6.109484708
"6566","Papua New Guinea",1994,0.457355942
"6567","Poland",1994,8.664998584
"6568","Pre-demographic dividend",1994,0.368571704
"6569","Portugal",1994,4.770042511
"6570","Paraguay",1994,0.73793721
"6571","Pacific island small states",1994,0.895459823
"6572","Post-demographic dividend",1994,11.532917997
"6573","French Polynesia",1994,2.079790527
"6574","Qatar",1994,59.601088553
"6575","Romania",1994,5.077610498
"6576","Rwanda",1994,0.078773608
"6577","South Asia",1994,0.711152314
"6578","Saudi Arabia",1994,16.876007381
"6579","Sudan",1994,0.141884602
"6580","Senegal",1994,0.458365684
"6581","Singapore",1994,19.118755279
"6582","Solomon Islands",1994,0.399014962
"6583","Sierra Leone",1994,0.119847204
"6584","El Salvador",1994,0.828637795
"6585","Sub-Saharan Africa (excluding high income)",1994,0.830349153
"6586","Sub-Saharan Africa",1994,0.830589682
"6587","Small states",1994,4.904653649
"6588","Sao Tome and Principe",1994,0.384527276
"6589","Suriname",1994,4.95045042
"6590","Sweden",1994,6.251746293
"6591","Syrian Arab Republic",1994,3.344008619
"6592","Chad",1994,0.015161545
"6593","East Asia & Pacific (IDA & IBRD countries)",1994,2.162410484
"6594","Togo",1994,0.199923288
"6595","Thailand",1994,2.362564465
"6596","Latin America & the Caribbean (IDA & IBRD countries)",1994,2.325698907
"6597","Middle East & North Africa (IDA & IBRD countries)",1994,2.776707524
"6598","Tonga",1994,0.956612023
"6599","South Asia (IDA & IBRD)",1994,0.711152314
"6600","Sub-Saharan Africa (IDA & IBRD countries)",1994,0.830589682
"6601","Trinidad and Tobago",1994,15.878470917
"6602","Tunisia",1994,1.779744113
"6603","Turkey",1994,2.724762548
"6604","Tanzania",1994,0.082748576
"6605","Uganda",1994,0.035550734
"6606","Upper middle income",1994,3.532684496
"6607","Uruguay",1994,1.270206806
"6608","United States",1994,19.376556437
"6609","St. Vincent and the Grenadines",1994,1.119135477
"6610","Venezuela, RB",1994,5.981943678
"6611","Vietnam",1994,0.370352788
"6612","World",1994,4.046484695
"6613","Samoa",1994,0.716940778
"6614","Yemen, Rep.",1994,0.761718041
"6615","South Africa",1994,8.323205435
"6616","Afghanistan",1995,0.072698618
"6617","Angola",1995,0.769173426
"6618","Albania",1995,0.654537133
"6619","Arab World",1995,3.41912302
"6620","United Arab Emirates",1995,28.846990796
"6621","Argentina",1995,3.656645582
"6622","Antigua and Barbuda",1995,4.383324957
"6623","Australia",1995,15.596518814
"6624","Austria",1995,7.521516107
"6625","Belgium",1995,11.081152051
"6626","Benin",1995,0.224780453
"6627","Burkina Faso",1995,0.062147134
"6628","Bulgaria",1995,6.900326395
"6629","Bahrain",1995,26.287694319
"6630","Bahamas, The",1995,6.00804212
"6631","Belize",1995,1.824968714
"6632","Bermuda",1995,7.487932247
"6633","Bolivia",1995,1.250326099
"6634","Brazil",1995,1.591823026
"6635","Barbados",1995,3.127812228
"6636","Brunei Darussalam",1995,16.114505101
"6637","Central African Republic",1995,0.069998303
"6638","Canada",1995,15.933223683
"6639","Central Europe and the Baltics",1995,7.553778956
"6640","Switzerland",1995,5.571316975
"6641","Chile",1995,2.919931315
"6642","China",1995,2.755754966
"6643","Cote d'Ivoire",1995,0.490502943
"6644","Cameroon",1995,0.324175912
"6645","Congo, Dem. Rep.",1995,0.051043515
"6646","Congo, Rep.",1995,0.559366331
"6647","Colombia",1995,1.59218139
"6648","Comoros",1995,0.138844832
"6649","Cabo Verde",1995,0.310980734
"6650","Costa Rica",1995,1.385990192
"6651","Caribbean small states",1995,6.012576859
"6652","Cuba",1995,2.357347848
"6653","Cayman Islands",1995,11.578050013
"6654","Cyprus",1995,6.293262441
"6655","Djibouti",1995,0.482815345
"6656","Dominica",1995,1.130394575
"6657","Denmark",1995,10.924540827
"6658","Dominican Republic",1995,2.012746149
"6659","Algeria",1995,3.298667451
"6660","East Asia & Pacific (excluding high income)",1995,2.331699119
"6661","Early-demographic dividend",1995,1.550904148
"6662","East Asia & Pacific",1995,3.160343857
"6663","Ecuador",1995,1.996554109
"6664","Egypt, Arab Rep.",1995,1.502382335
"6665","Spain",1995,6.082242269
"6666","Ethiopia",1995,0.044725848
"6667","European Union",1995,8.133051294
"6668","Fragile and conflict affected situations",1995,0.821504969
"6669","Finland",1995,10.32014335
"6670","Fiji",1995,1.120672136
"6671","France",1995,5.86337915
"6672","Faroe Islands",1995,14.814552563
"6673","Gabon",1995,4.257369927
"6674","United Kingdom",1995,9.274846236
"6675","Ghana",1995,0.314836872
"6676","Gibraltar",1995,9.122798288
"6677","Guinea",1995,0.158864124
"6678","Gambia, The",1995,0.202915338
"6679","Guinea-Bissau",1995,0.161240395
"6680","Equatorial Guinea",1995,0.261476694
"6681","Greece",1995,7.458879643
"6682","Grenada",1995,1.499645903
"6683","Greenland",1995,9.003207885
"6684","Guatemala",1995,0.688410969
"6685","Guyana",1995,1.921910281
"6686","High income",1995,11.698925742
"6687","Hong Kong SAR, China",1995,5.112034242
"6688","Honduras",1995,0.679567585
"6689","Heavily indebted poor countries (HIPC)",1995,0.170845003
"6690","Haiti",1995,0.115358616
"6691","Hungary",1995,5.844711547
"6692","IBRD only",1995,2.682225668
"6693","IDA & IBRD total",1995,2.224462879
"6694","IDA total",1995,0.442412607
"6695","IDA blend",1995,0.836241573
"6696","Indonesia",1995,1.14207743
"6697","IDA only",1995,0.241829811
"6698","India",1995,0.844952257
"6699","Ireland",1995,9.135896261
"6700","Iran, Islamic Rep.",1995,4.512344598
"6701","Iraq",1995,3.854921622
"6702","Iceland",1995,7.280037238
"6703","Israel",1995,9.215445446
"6704","Italy",1995,7.573033273
"6705","Jamaica",1995,3.617228782
"6706","Jordan",1995,2.964614827
"6707","Japan",1995,9.434444176
"6708","Kenya",1995,0.276233966
"6709","Cambodia",1995,0.1455984
"6710","St. Kitts and Nevis",1995,3.761814833
"6711","Korea, Rep.",1995,8.311071381
"6712","Latin America & Caribbean (excluding high income)",1995,2.272663177
"6713","Lao PDR",1995,0.071799367
"6714","Lebanon",1995,4.47647124
"6715","Liberia",1995,0.159167044
"6716","Libya",1995,9.299399571
"6717","St. Lucia",1995,2.11973967
"6718","Latin America & Caribbean",1995,2.345992923
"6719","Least developed countries: UN classification",1995,0.160284345
"6720","Sri Lanka",1995,0.326649884
"6721","Lower middle income",1995,1.007639233
"6722","Low & middle income",1995,2.163321822
"6723","Late-demographic dividend",1995,3.519003561
"6724","Luxembourg",1995,20.353027837
"6725","Macao SAR, China",1995,3.223121918
"6726","Morocco",1995,1.121828282
"6727","Madagascar",1995,0.093883298
"6728","Middle East & North Africa",1995,4.156770417
"6729","Mexico",1995,3.490773787
"6730","Middle income",1995,2.326651093
"6731","Mali",1995,0.04887068
"6732","Malta",1995,5.635275384
"6733","Myanmar",1995,0.160969506
"6734","Middle East & North Africa (excluding high income)",1995,2.805569169
"6735","Mongolia",1995,3.446730016
"6736","Mozambique",1995,0.070737906
"6737","Mauritania",1995,0.469587787
"6738","Mauritius",1995,1.630203206
"6739","North America",1995,18.959477273
"6740","New Caledonia",1995,10.708723738
"6741","Niger",1995,0.085510027
"6742","Nigeria",1995,0.307995304
"6743","Nicaragua",1995,0.60265581
"6744","Netherlands",1995,10.887135887
"6745","Norway",1995,7.67101664
"6746","Nepal",1995,0.095118175
"6747","New Zealand",1995,7.386109054
"6748","OECD members",1995,10.625112198
"6749","Other small states",1995,4.95354951
"6750","Pakistan",1995,0.6878173
"6751","Panama",1995,1.08950079
"6752","Peru",1995,0.993527578
"6753","Philippines",1995,0.86933816
"6754","Palau",1995,6.163739639
"6755","Papua New Guinea",1995,0.421074333
"6756","Poland",1995,8.918615723
"6757","Pre-demographic dividend",1995,0.363880595
"6758","Portugal",1995,5.173429531
"6759","Paraguay",1995,0.832630098
"6760","Pacific island small states",1995,0.923500324
"6761","Post-demographic dividend",1995,11.575355592
"6762","French Polynesia",1995,1.993712708
"6763","Qatar",1995,61.912383753
"6764","Romania",1995,5.603084737
"6765","Rwanda",1995,0.077941282
"6766","South Asia",1995,0.737314265
"6767","Saudi Arabia",1995,12.609725339
"6768","Sudan",1995,0.142569611
"6769","Senegal",1995,0.399543663
"6770","Singapore",1995,13.366397731
"6771","Solomon Islands",1995,0.398115387
"6772","Sierra Leone",1995,0.093501737
"6773","El Salvador",1995,0.895981815
"6774","Sub-Saharan Africa (excluding high income)",1995,0.845016311
"6775","Sub-Saharan Africa",1995,0.845240256
"6776","Small states",1995,4.930797236
"6777","Sao Tome and Principe",1995,0.376982935
"6778","Suriname",1995,4.917166978
"6779","Sweden",1995,6.248524772
"6780","Syrian Arab Republic",1995,2.904358665
"6781","Chad",1995,0.014666487
"6782","East Asia & Pacific (IDA & IBRD countries)",1995,2.327036395
"6783","Togo",1995,0.223073151
"6784","Thailand",1995,2.708838463
"6785","Latin America & the Caribbean (IDA & IBRD countries)",1995,2.323534772
"6786","Middle East & North Africa (IDA & IBRD countries)",1995,2.83149892
"6787","Tonga",1995,0.992360215
"6788","South Asia (IDA & IBRD)",1995,0.737314265
"6789","Sub-Saharan Africa (IDA & IBRD countries)",1995,0.845240256
"6790","Trinidad and Tobago",1995,16.707481508
"6791","Tunisia",1995,1.726480158
"6792","Turkey",1995,2.94042755
"6793","Tanzania",1995,0.118599164
"6794","Uganda",1995,0.045680716
"6795","Upper middle income",1995,3.622667916
"6796","Uruguay",1995,1.423678462
"6797","United States",1995,19.295659859
"6798","St. Vincent and the Grenadines",1995,1.187038716
"6799","Venezuela, RB",1995,6.009845251
"6800","Vietnam",1995,0.404057351
"6801","World",1995,4.073396434
"6802","Samoa",1995,0.77582468
"6803","Yemen, Rep.",1995,0.734326141
"6804","South Africa",1995,8.698797325
"6805","Afghanistan",1996,0.066044698
"6806","Angola",1996,0.712306341
"6807","Albania",1996,0.636625313
"6808","Arab World",1996,3.314927167
"6809","United Arab Emirates",1996,15.970081524
"6810","Argentina",1996,3.811457285
"6811","Antigua and Barbuda",1996,4.266885281
"6812","Australia",1996,16.501800393
"6813","Austria",1996,7.938008299
"6814","Belgium",1996,11.623834247
"6815","Benin",1996,0.207591276
"6816","Burkina Faso",1996,0.068229866
"6817","Bulgaria",1996,6.763241038
"6818","Bahrain",1996,26.995479273
"6819","Bahamas, The",1996,5.879294549
"6820","Belize",1996,1.441565735
"6821","Bermuda",1996,7.56220792
"6822","Bolivia",1996,1.297654806
"6823","Brazil",1996,1.726864217
"6824","Barbados",1996,3.198983237
"6825","Brunei Darussalam",1996,15.982251337
"6826","Central African Republic",1996,0.068306236
"6827","Canada",1996,16.157371554
"6828","Central Europe and the Baltics",1996,7.693721527
"6829","Switzerland",1996,5.640102519
"6830","Chile",1996,3.345311359
"6831","China",1996,2.844309582
"6832","Cote d'Ivoire",1996,0.558783319
"6833","Cameroon",1996,0.3331833
"6834","Congo, Dem. Rep.",1996,0.054185516
"6835","Congo, Rep.",1996,0.596048516
"6836","Colombia",1996,1.590776145
"6837","Comoros",1996,0.135084635
"6838","Cabo Verde",1996,0.358632606
"6839","Costa Rica",1996,1.320299928
"6840","Caribbean small states",1996,6.181146031
"6841","Cuba",1996,2.462952691
"6842","Cayman Islands",1996,11.590589218
"6843","Cyprus",1996,6.797248298
"6844","Djibouti",1996,0.484237558
"6845","Dominica",1996,1.030852484
"6846","Denmark",1996,13.714651932
"6847","Dominican Republic",1996,2.157968757
"6848","Algeria",1996,3.302510131
"6849","East Asia & Pacific (excluding high income)",1996,2.421784268
"6850","Early-demographic dividend",1996,1.602386163
"6851","East Asia & Pacific",1996,3.27245311
"6852","Ecuador",1996,2.070547565
"6853","Egypt, Arab Rep.",1996,1.571310296
"6854","Spain",1996,5.848744212
"6855","Ethiopia",1996,0.048351836
"6856","European Union",1996,8.34335782
"6857","Fragile and conflict affected situations",1996,0.785615786
"6858","Finland",1996,11.958636163
"6859","Fiji",1996,1.140567717
"6860","France",1996,6.280524233
"6861","Faroe Islands",1996,13.057188762
"6862","Gabon",1996,4.28587048
"6863","United Kingdom",1996,9.480231059
"6864","Ghana",1996,0.32646561
"6865","Gibraltar",1996,9.293627806
"6866","Guinea",1996,0.156463678
"6867","Gambia, The",1996,0.197274936
"6868","Guinea-Bissau",1996,0.158188532
"6869","Equatorial Guinea",1996,0.223939359
"6870","Greece",1996,7.563654136
"6871","Grenada",1996,1.527977301
"6872","Greenland",1996,9.249499106
"6873","Guatemala",1996,0.62479024
"6874","Guyana",1996,1.992670579
"6875","High income",1996,11.935840085
"6876","Hong Kong SAR, China",1996,4.525415896
"6877","Honduras",1996,0.674925343
"6878","Heavily indebted poor countries (HIPC)",1996,0.175264331
"6879","Haiti",1996,0.129820742
"6880","Hungary",1996,6.018705804
"6881","IBRD only",1996,2.719169061
"6882","IDA & IBRD total",1996,2.253724682
"6883","IDA total",1996,0.463184198
"6884","IDA blend",1996,0.879477397
"6885","Indonesia",1996,1.266992998
"6886","IDA only",1996,0.251484558
"6887","India",1996,0.901348777
"6888","Ireland",1996,9.596172382
"6889","Iran, Islamic Rep.",1996,4.490033538
"6890","Iraq",1996,3.334021287
"6891","Iceland",1996,8.222645733
"6892","Israel",1996,9.328559382
"6893","Italy",1996,7.48906561
"6894","Jamaica",1996,3.787239856
"6895","Jordan",1996,3.008163901
"6896","Japan",1996,9.579507892
"6897","Kenya",1996,0.331424476
"6898","Cambodia",1996,0.147277486
"6899","St. Kitts and Nevis",1996,3.80455583
"6900","Korea, Rep.",1996,8.869490025
"6901","Latin America & Caribbean (excluding high income)",1996,2.327508507
"6902","Lao PDR",1996,0.096165562
"6903","Lebanon",1996,4.480222471
"6904","Liberia",1996,0.155638129
"6905","Libya",1996,8.768671796
"6906","St. Lucia",1996,2.214906982
"6907","Latin America & Caribbean",1996,2.414417937
"6908","Least developed countries: UN classification",1996,0.164774604
"6909","Sri Lanka",1996,0.387844152
"6910","Lower middle income",1996,1.039987751
"6911","Low & middle income",1996,2.189979433
"6912","Late-demographic dividend",1996,3.560264287
"6913","Luxembourg",1996,20.370009053
"6914","Macao SAR, China",1996,3.596495641
"6915","Morocco",1996,1.135997232
"6916","Madagascar",1996,0.098119443
"6917","Middle East & North Africa",1996,4.064018085
"6918","Mexico",1996,3.568723316
"6919","Middle income",1996,2.357542504
"6920","Mali",1996,0.049479598
"6921","Malta",1996,5.916929232
"6922","Myanmar",1996,0.165710082
"6923","Middle East & North Africa (excluding high income)",1996,2.775459626
"6924","Mongolia",1996,3.471400136
"6925","Mozambique",1996,0.06409485
"6926","Mauritania",1996,0.465020471
"6927","Mauritius",1996,1.720327056
"6928","North America",1996,19.191145536
"6929","New Caledonia",1996,11.118083254
"6930","Niger",1996,0.091862048
"6931","Nigeria",1996,0.35162273
"6932","Nicaragua",1996,0.611585441
"6933","Netherlands",1996,11.277847497
"6934","Norway",1996,7.615492854
"6935","Nepal",1996,0.113508788
