"","Country.Name","Year","Agriculture.Land"
"6647","Lower middle income","1990"," 9503972.0"
"6648","Low & middle income","1990","29280042.0"
"6649","Lesotho","1990","   23210.0"
"6650","Late-demographic dividend","1990","10781342.0"
"6651","Morocco","1990","  303430.0"
"6652","Madagascar","1990","  363250.0"
"6653","Maldives","1990","      80.0"
"6654","Middle East & North Africa","1990"," 3325842.0"
"6655","Mexico","1990"," 1051510.0"
"6656","Middle income","1990","24422162.0"
"6657","Mali","1990","  321280.0"
"6658","Malta","1990","     130.0"
"6659","Myanmar","1990","  104280.0"
"6660","Middle East & North Africa (excluding high income)","1990"," 2069362.0"
"6661","Mongolia","1990"," 1256560.0"
"6662","Mozambique","1990","  476800.0"
"6663","Mauritania","1990","  396560.0"
"6664","Mauritius","1990","    1110.0"
"6665","Malawi","1990","   42180.0"
"6666","Malaysia","1990","   68457.0"
"6667","North America","1990"," 4947163.0"
"6668","Namibia","1990","  386620.0"
"6669","New Caledonia","1990","    2320.0"
"6670","Niger","1990","  330470.0"
"6671","Nigeria","1990","  615860.0"
"6672","Nicaragua","1990","   40250.0"
"6673","Netherlands","1990","   20060.0"
"6674","Norway","1990","    9760.0"
"6675","Nepal","1990","   41444.0"
"6676","Nauru","1990","       4.0"
"6677","New Zealand","1990","  161820.0"
"6678","OECD members","1990","13209044.0"
"6679","Oman","1990","   10800.0"
"6680","Other small states","1990","  803396.0"
"6681","Pakistan","1990","  352060.0"
"6682","Panama","1990","   21240.0"
"6683","Peru","1990","  218360.0"
"6684","Philippines","1990","  111400.0"
"6685","Papua New Guinea","1990","    8770.0"
"6686","Poland","1990","  187930.0"
"6687","Pre-demographic dividend","1990"," 7839680.0"
"6688","Puerto Rico","1990","    4350.0"
"6689","Korea, Dem. People’s Rep.","1990","   25180.0"
"6690","Portugal","1990","   39630.0"
"6691","Paraguay","1990","  171590.0"
"6692","West Bank and Gaza","1990","    3750.0"
"6693","Pacific island small states","1990","    7574.0"
"6694","Post-demographic dividend","1990","11462064.0"
"6695","French Polynesia","1990","     430.0"
"6696","Qatar","1990","     610.0"
"6697","Romania","1990","  147690.0"
"6698","Rwanda","1990","   18790.0"
"6699","South Asia","1990"," 2719904.0"
"6700","Saudi Arabia","1990"," 1234810.0"
"6701","Sudan","1990"," 1229100.0"
"6702","Senegal","1990","   88690.0"
"6703","Singapore","1990","      20.0"
"6704","Solomon Islands","1990","     680.0"
"6705","Sierra Leone","1990","   28250.0"
"6706","El Salvador","1990","   14100.0"
"6707","San Marino","1990","      10.0"
"6708","Somalia","1990","  440420.0"
"6709","Sub-Saharan Africa (excluding high income)","1990"," 9894060.0"
"6710","Sub-Saharan Africa","1990"," 9894100.0"
"6711","Small states","1990","  837119.0"
"6712","Sao Tome and Principe","1990","     420.0"
"6713","Suriname","1990","     880.0"
"6714","Sweden","1990","   34130.0"
"6715","Swaziland","1990","   12380.0"
"6716","Seychelles","1990","      40.0"
"6717","Syrian Arab Republic","1990","  134950.0"
"6718","Turks and Caicos Islands","1990","      10.0"
"6719","Chad","1990","  483000.0"
"6720","East Asia & Pacific (IDA & IBRD countries)","1990"," 7410231.0"
"6721","Europe & Central Asia (IDA & IBRD countries)","1990","  805190.0"
"6722","Togo","1990","   31900.0"
"6723","Thailand","1990","  213830.0"
"6724","Latin America & the Caribbean (IDA & IBRD countries)","1990"," 6785749.0"
"6725","Timor-Leste","1990","    3180.0"
"6726","Middle East & North Africa (IDA & IBRD countries)","1990"," 2065612.0"
"6727","Tonga","1990","     320.0"
"6728","South Asia (IDA & IBRD)","1990"," 2719904.0"
"6729","Sub-Saharan Africa (IDA & IBRD countries)","1990"," 9894100.0"
"6730","Trinidad and Tobago","1990","     770.0"
"6731","Tunisia","1990","   86440.0"
"6732","Turkey","1990","  396770.0"
"6733","Tuvalu","1990","      20.0"
"6734","Tanzania","1990","  320000.0"
"6735","Uganda","1990","  119620.0"
"6736","Upper middle income","1990","14918190.0"
"6737","Uruguay","1990","  149170.0"
"6738","United States","1990"," 4269480.0"
"6739","St. Vincent and the Grenadines","1990","     120.0"
"6740","Venezuela, RB","1990","  218600.0"
"6741","British Virgin Islands","1990","      80.0"
"6742","Virgin Islands (U.S.)","1990","     100.0"
"6743","Vietnam","1990","   67260.0"
"6744","Vanuatu","1990","    1520.0"
"6745","World","1990","42463392.0"
"6746","Samoa","1990","     540.0"
"6747","Yemen, Rep.","1990","  236260.0"
"6748","South Africa","1990","  956000.0"
"6749","Zambia","1990","  208110.0"
"6750","Zimbabwe","1990","  130100.0"
"6751","Aruba","1991","      20.0"
"6752","Afghanistan","1991","  380300.0"
"6753","Angola","1991","  574500.0"
"6754","Albania","1991","   11270.0"
"6755","Andorra","1991","     190.0"
"6756","Arab World","1991"," 4784464.0"
"6757","United Arab Emirates","1991","    3100.0"
"6758","Argentina","1991"," 1276600.0"
"6759","American Samoa","1991","      30.0"
"6760","Antigua and Barbuda","1991","      90.0"
"6761","Australia","1991"," 4629740.0"
"6762","Austria","1991","   30369.0"
"6763","Burundi","1991","   21100.0"
"6764","Benin","1991","   22800.0"
"6765","Burkina Faso","1991","   95500.0"
"6766","Bangladesh","1991","  103200.0"
"6767","Bulgaria","1991","   61610.0"
"6768","Bahrain","1991","      80.0"
"6769","Bahamas, The","1991","     120.0"
"6770","Belize","1991","    1300.0"
"6771","Bermuda","1991","       3.0"
"6772","Bolivia","1991","  357960.0"
"6773","Brazil","1991"," 2449410.0"
"6774","Barbados","1991","     190.0"
"6775","Brunei Darussalam","1991","     110.0"
"6776","Bhutan","1991","    5040.0"
"6777","Botswana","1991","  259010.0"
"6778","Central African Republic","1991","   50080.0"
"6779","Canada","1991","  677530.0"
"6780","Central Europe and the Baltics","1991","  461720.0"
"6781","Switzerland","1991","   16009.0"
"6782","Channel Islands","1991","      85.0"
"6783","Chile","1991","  157890.0"
"6784","China","1991"," 5113790.0"
"6785","Cote d'Ivoire","1991","  189500.0"
"6786","Cameroon","1991","   91500.0"
"6787","Congo, Dem. Rep.","1991","  259800.0"
"6788","Congo, Rep.","1991","  105230.0"
"6789","Colombia","1991","  448840.0"
"6790","Comoros","1991","    1140.0"
"6791","Cabo Verde","1991","     680.0"
"6792","Costa Rica","1991","   22380.0"
"6793","Caribbean small states","1991","   26238.0"
"6794","Cuba","1991","   67550.0"
"6795","Cayman Islands","1991","      27.0"
"6796","Cyprus","1991","    1592.0"
"6797","Germany","1991","  171360.0"
"6798","Djibouti","1991","   13360.0"
"6799","Dominica","1991","     180.0"
"6800","Denmark","1991","   27700.0"
"6801","Dominican Republic","1991","   25460.0"
"6802","Algeria","1991","  386220.0"
"6803","East Asia & Pacific (excluding high income)","1991"," 7464799.0"
"6804","Early-demographic dividend","1991","12376369.0"
"6805","East Asia & Pacific","1991","12345881.0"
"6806","Europe & Central Asia (excluding high income)","1991","  621530.0"
"6807","Europe & Central Asia","1991"," 2356467.0"
"6808","Ecuador","1991","   79140.0"
"6809","Egypt, Arab Rep.","1991","   26430.0"
"6810","Euro area","1991"," 1191968.0"
"6811","Spain","1991","  303710.0"
"6812","Ethiopia","1991","  561580.0"
"6813","European Union","1991"," 1896398.0"
"6814","Fragile and conflict affected situations","1991"," 4753615.0"
"6815","Finland","1991","   24248.0"
"6816","Fiji","1991","    4240.0"
"6817","France","1991","  304849.0"
"6818","Faroe Islands","1991","      30.0"
"6819","Gabon","1991","   51570.0"
"6820","United Kingdom","1991","  181430.0"
"6821","Ghana","1991","  127200.0"
"6822","Guinea","1991","  140490.0"
"6823","Gambia, The","1991","    5920.0"
"6824","Guinea-Bissau","1991","   14470.0"
"6825","Equatorial Guinea","1991","    3340.0"
"6826","Greece","1991","   91640.0"
"6827","Grenada","1991","     120.0"
"6828","Greenland","1991","    2355.0"
"6829","Guatemala","1991","   42850.0"
"6830","Guam","1991","     200.0"
"6831","Guyana","1991","   17340.0"
"6832","High income","1991","13134619.0"
"6833","Hong Kong SAR, China","1991","      80.0"
"6834","Honduras","1991","   33420.0"
"6835","Heavily indebted poor countries (HIPC)","1991"," 7472640.0"
"6836","Haiti","1991","   15960.0"
"6837","Hungary","1991","   64600.0"
"6838","IBRD only","1991","19322848.0"
"6839","IDA & IBRD total","1991","29832341.0"
"6840","IDA total","1991","10509493.0"
"6841","IDA blend","1991"," 2864008.0"
"6842","Indonesia","1991","  415240.0"
"6843","IDA only","1991"," 7645485.0"
"6844","Isle of Man","1991","     400.0"
"6845","India","1991"," 1815860.0"
"6846","Ireland","1991","   44420.0"
"6847","Iran, Islamic Rep.","1991","  629970.0"
"6848","Iraq","1991","   96300.0"
"6849","Iceland","1991","   19010.0"
"6850","Israel","1991","    5780.0"
"6851","Italy","1991","  160540.0"
"6852","Jamaica","1991","    4760.0"
"6853","Jordan","1991","   10104.0"
"6854","Japan","1991","   56540.0"
"6855","Kenya","1991","  268770.0"
"6856","Cambodia","1991","   45100.0"
"6857","Kiribati","1991","     390.0"
"6858","St. Kitts and Nevis","1991","     120.0"
"6859","Korea, Rep.","1991","   21610.0"
"6860","Kuwait","1991","    1410.0"
"6861","Latin America & Caribbean (excluding high income)","1991"," 6591718.0"
"6862","Lao PDR","1991","   16620.0"
"6863","Lebanon","1991","    6060.0"
"6864","Liberia","1991","   25000.0"
"6865","Libya","1991","  154600.0"
"6866","St. Lucia","1991","     198.0"
"6867","Latin America & Caribbean","1991"," 6904585.0"
"6868","Least developed countries: UN classification","1991"," 7678820.0"
"6869","Low income","1991"," 4873470.0"
"6870","Liechtenstein","1991","      70.0"
"6871","Sri Lanka","1991","   23420.0"
"6872","Lower middle income","1991"," 9513649.0"
"6873","Low & middle income","1991","29433197.0"
"6874","Lesotho","1991","   23230.0"
"6875","Late-demographic dividend","1991","10868480.0"
"6876","Morocco","1991","  303550.0"
"6877","Madagascar","1991","  363500.0"
"6878","Maldives","1991","      80.0"
"6879","Middle East & North Africa","1991"," 3352474.0"
"6880","Mexico","1991"," 1061540.0"
"6881","Middle income","1991","24559731.0"
"6882","Mali","1991","  321380.0"
"6883","Malta","1991","     130.0"
"6884","Myanmar","1991","  104160.0"
"6885","Middle East & North Africa (excluding high income)","1991"," 2093844.0"
"6886","Mongolia","1991"," 1261300.0"
"6887","Mozambique","1991","  477300.0"
"6888","Mauritania","1991","  396660.0"
"6889","Mauritius","1991","    1100.0"
"6890","Malawi","1991","   43200.0"
"6891","Malaysia","1991","   68760.0"
"6892","North America","1991"," 4947013.0"
"6893","Namibia","1991","  386620.0"
"6894","New Caledonia","1991","    2290.0"
"6895","Niger","1991","  341050.0"
"6896","Nigeria","1991","  639290.0"
"6897","Nicaragua","1991","   40600.0"
"6898","Netherlands","1991","   19910.0"
"6899","Norway","1991","   10100.0"
"6900","Nepal","1991","   41470.0"
"6901","Nauru","1991","       4.0"
"6902","New Zealand","1991","  161190.0"
"6903","OECD members","1991","13172175.0"
"6904","Oman","1991","   10800.0"
"6905","Other small states","1991","  803132.0"
"6906","Pakistan","1991","  352700.0"
"6907","Panama","1991","   21340.0"
"6908","Peru","1991","  218960.0"
"6909","Philippines","1991","  111570.0"
"6910","Papua New Guinea","1991","    8820.0"
"6911","Poland","1991","  187530.0"
"6912","Pre-demographic dividend","1991"," 7884890.0"
"6913","Puerto Rico","1991","    4200.0"
"6914","Korea, Dem. People’s Rep.","1991","   25300.0"
"6915","Portugal","1991","   39200.0"
"6916","Paraguay","1991","  171950.0"
"6917","West Bank and Gaza","1991","    3720.0"
"6918","Pacific island small states","1991","    8139.0"
"6919","Post-demographic dividend","1991","11424997.0"
"6920","French Polynesia","1991","     430.0"
"6921","Qatar","1991","     610.0"
"6922","Romania","1991","  147980.0"
"6923","Rwanda","1991","   18770.0"
"6924","South Asia","1991"," 2722070.0"
"6925","Saudi Arabia","1991"," 1236720.0"
"6926","Sudan","1991"," 1229650.0"
"6927","Senegal","1991","   87090.0"
"6928","Singapore","1991","      12.0"
"6929","Solomon Islands","1991","     690.0"
"6930","Sierra Leone","1991","   28250.0"
"6931","El Salvador","1991","   14280.0"
"6932","San Marino","1991","      10.0"
"6933","Somalia","1991","  440420.0"
"6934","Sub-Saharan Africa (excluding high income)","1991"," 9939290.0"
"6935","Sub-Saharan Africa","1991"," 9939330.0"
"6936","Small states","1991","  837509.0"
"6937","Sao Tome and Principe","1991","     420.0"
"6938","Suriname","1991","     890.0"
"6939","Sweden","1991","   33580.0"
"6940","Swaziland","1991","   12270.0"
"6941","Seychelles","1991","      40.0"
"6942","Syrian Arab Republic","1991","  135120.0"
"6943","Turks and Caicos Islands","1991","      10.0"
"6944","Chad","1991","  483500.0"
"6945","East Asia & Pacific (IDA & IBRD countries)","1991"," 7439469.0"
"6946","Europe & Central Asia (IDA & IBRD countries)","1991","  809060.0"
"6947","Togo","1991","   31950.0"
"6948","Thailand","1991","  215160.0"
"6949","Latin America & the Caribbean (IDA & IBRD countries)","1991"," 6832288.0"
"6950","Timor-Leste","1991","    3300.0"
"6951","Middle East & North Africa (IDA & IBRD countries)","1991"," 2090124.0"
"6952","Tonga","1991","     320.0"
"6953","South Asia (IDA & IBRD)","1991"," 2722070.0"
"6954","Sub-Saharan Africa (IDA & IBRD countries)","1991"," 9939330.0"
"6955","Trinidad and Tobago","1991","     810.0"
"6956","Tunisia","1991","   92100.0"
"6957","Turkey","1991","  400670.0"
"6958","Tuvalu","1991","      20.0"
"6959","Tanzania","1991","  324030.0"
"6960","Uganda","1991","  120320.0"
"6961","Upper middle income","1991","15046082.0"
"6962","Uruguay","1991","  149210.0"
"6963","United States","1991"," 4269480.0"
"6964","St. Vincent and the Grenadines","1991","     120.0"
"6965","Venezuela, RB","1991","  218570.0"
"6966","British Virgin Islands","1991","      80.0"
"6967","Virgin Islands (U.S.)","1991","     100.0"
"6968","Vietnam","1991","   67510.0"
"6969","Vanuatu","1991","    1540.0"
"6970","World","1991","42567820.0"
"6971","Samoa","1991","     540.0"
"6972","Yemen, Rep.","1991","  236310.0"
"6973","South Africa","1991","  960050.0"
"6974","Zambia","1991","  208260.0"
"6975","Zimbabwe","1991","  131800.0"
"6976","Aruba","1992","      20.0"
"6977","Afghanistan","1992","  380300.0"
"6978","Angola","1992","  575000.0"
"6979","Albania","1992","   11270.0"
"6980","Andorra","1992","     190.0"
"6981","Arab World","1992"," 4806419.8"
"6982","United Arab Emirates","1992","    3390.0"
"6983","Argentina","1992"," 1277550.0"
"6984","American Samoa","1992","      32.0"
"6985","Antigua and Barbuda","1992","      90.0"
"6986","Australia","1992"," 4661780.0"
"6987","Austria","1992","   30130.0"
"6988","Burundi","1992","   21200.0"
"6989","Benin","1992","   22950.0"
"6990","Burkina Faso","1992","   95250.0"
"6991","Bangladesh","1992","   95490.0"
"6992","Bulgaria","1992","   61540.0"
"6993","Bahrain","1992","      90.0"
"6994","Bahamas, The","1992","     120.0"
"6995","Belize","1992","    1360.0"
"6996","Bermuda","1992","       3.0"
"6997","Bolivia","1992","  358310.0"
"6998","Brazil","1992"," 2467090.0"
"6999","Barbados","1992","     190.0"
"7000","Brunei Darussalam","1992","     110.0"
"7001","Bhutan","1992","    5040.0"
"7002","Botswana","1992","  258510.0"
"7003","Central African Republic","1992","   50200.0"
"7004","Canada","1992","  678140.0"
"7005","Central Europe and the Baltics","1992","  560840.0"
"7006","Switzerland","1992","   15962.0"
"7007","Channel Islands","1992","      85.0"
"7008","Chile","1992","  155560.0"
"7009","China","1992"," 5143140.0"
"7010","Cote d'Ivoire","1992","  192000.0"
"7011","Cameroon","1992","   91600.0"
"7012","Congo, Dem. Rep.","1992","  260000.0"
"7013","Congo, Rep.","1992","  105250.0"
"7014","Colombia","1992","  449830.0"
"7015","Comoros","1992","    1150.0"
"7016","Cabo Verde","1992","     690.0"
"7017","Costa Rica","1992","   21600.0"
"7018","Caribbean small states","1992","   26297.0"
"7019","Cuba","1992","   67750.0"
"7020","Cayman Islands","1992","      27.0"
"7021","Cyprus","1992","    1596.0"
"7022","Germany","1992","  169510.0"
"7023","Djibouti","1992","   13710.0"
"7024","Dominica","1992","     180.0"
"7025","Denmark","1992","   27560.0"
"7026","Dominican Republic","1992","   25460.0"
"7027","Algeria","1992","  388650.0"
"7028","East Asia & Pacific (excluding high income)","1992"," 7468089.0"
"7029","Early-demographic dividend","1992","13062046.8"
"7030","East Asia & Pacific","1992","12378911.0"
"7031","Europe & Central Asia (excluding high income)","1992"," 6513562.0"
"7032","Europe & Central Asia","1992"," 8316923.0"
"7033","Ecuador","1992","   79530.0"
"7034","Egypt, Arab Rep.","1992","   29962.8"
"7035","Euro area","1992"," 1264854.0"
"7036","Spain","1992","  302790.0"
"7037","Ethiopia","1992","  561050.0"
"7038","European Union","1992"," 1988824.0"
"7039","Fragile and conflict affected situations","1992"," 4768505.0"
"7040","Finland","1992","   24065.0"
"7041","Fiji","1992","    4350.0"
"7042","France","1992","  303843.0"
"7043","Faroe Islands","1992","      30.0"
"7044","Gabon","1992","   51600.0"
"7045","United Kingdom","1992","  180700.0"
"7046","Ghana","1992","  127200.0"
"7047","Guinea","1992","  140550.0"
"7048","Gambia, The","1992","    5580.0"
"7049","Guinea-Bissau","1992","   14470.0"
