"","Country.Name","Year","Total.Land"
"8408","Vanuatu","1993","    12190.0"
"8409","World","1993","129715296.4"
"8410","Samoa","1993","     2830.0"
"8411","Kosovo","1993","    10887.0"
"8412","Yemen, Rep.","1993","   527970.0"
"8413","South Africa","1993","  1213090.0"
"8414","Zambia","1993","   743390.0"
"8415","Zimbabwe","1993","   386850.0"
"8416","Aruba","1994","      180.0"
"8417","Afghanistan","1994","   652860.0"
"8418","Angola","1994","  1246700.0"
"8419","Albania","1994","    27400.0"
"8420","Andorra","1994","      470.0"
"8421","Arab World","1994"," 13624011.0"
"8422","United Arab Emirates","1994","    83600.0"
"8423","Argentina","1994","  2736690.0"
"8424","Armenia","1994","    28470.0"
"8425","American Samoa","1994","      200.0"
"8426","Antigua and Barbuda","1994","      440.0"
"8427","Australia","1994","  7682300.0"
"8428","Austria","1994","    82580.0"
"8429","Azerbaijan","1994","    83217.0"
"8430","Burundi","1994","    25680.0"
"8431","Benin","1994","   112760.0"
"8432","Burkina Faso","1994","   273600.0"
"8433","Bangladesh","1994","   130170.0"
"8434","Bulgaria","1994","   110630.0"
"8435","Bahrain","1994","      710.0"
"8436","Bahamas, The","1994","    10010.0"
"8437","Bosnia and Herzegovina","1994","    51200.0"
"8438","Belarus","1994","   202840.0"
"8439","Belize","1994","    22810.0"
"8440","Bermuda","1994","       50.0"
"8441","Bolivia","1994","  1083300.0"
"8442","Brazil","1994","  8358140.0"
"8443","Barbados","1994","      430.0"
"8444","Brunei Darussalam","1994","     5270.0"
"8445","Bhutan","1994","    39800.0"
"8446","Botswana","1994","   566730.0"
"8447","Central African Republic","1994","   622980.0"
"8448","Canada","1994","  9093510.0"
"8449","Central Europe and the Baltics","1994","  1104976.0"
"8450","Switzerland","1994","    39529.0"
"8451","Channel Islands","1994","      190.0"
"8452","Chile","1994","   743532.0"
"8453","China","1994","  9388250.0"
"8454","Cote d'Ivoire","1994","   318000.0"
"8455","Cameroon","1994","   472710.0"
"8456","Congo, Dem. Rep.","1994","  2267050.0"
"8457","Congo, Rep.","1994","   341500.0"
"8458","Colombia","1994","  1109500.0"
"8459","Comoros","1994","     1861.0"
"8460","Cabo Verde","1994","     4030.0"
"8461","Costa Rica","1994","    51060.0"
"8462","Caribbean small states","1994","   404850.0"
"8463","Cuba","1994","   107400.0"
"8464","Curacao","1994","      444.0"
"8465","Cayman Islands","1994","      240.0"
"8466","Cyprus","1994","     9240.0"
"8467","Czech Republic","1994","    77270.0"
"8468","Germany","1994","   349110.0"
"8469","Djibouti","1994","    23180.0"
"8470","Dominica","1994","      750.0"
"8471","Denmark","1994","    42430.0"
"8472","Dominican Republic","1994","    48310.0"
"8473","Algeria","1994","  2381740.0"
"8474","East Asia & Pacific (excluding high income)","1994"," 15929880.0"
"8475","Early-demographic dividend","1994"," 33138710.0"
"8476","East Asia & Pacific","1994"," 24401850.0"
"8477","Europe & Central Asia (excluding high income)","1994"," 22685934.0"
"8478","Europe & Central Asia","1994"," 27348828.0"
"8479","Ecuador","1994","   276840.0"
"8480","Egypt, Arab Rep.","1994","   995450.0"
"8481","Euro area","1994","  2645512.0"
"8482","Spain","1994","   499440.0"
"8483","Estonia","1994","    42390.0"
"8484","Ethiopia","1994","  1000000.0"
"8485","European Union","1994","  4209682.0"
"8486","Fragile and conflict affected situations","1994"," 14824328.0"
"8487","Finland","1994","   304590.0"
"8488","Fiji","1994","    18270.0"
"8489","France","1994","   547566.0"
"8490","Faroe Islands","1994","     1396.0"
"8491","Gabon","1994","   257670.0"
"8492","United Kingdom","1994","   241930.0"
"8493","Georgia","1994","    69490.0"
"8494","Ghana","1994","   227540.0"
"8495","Gibraltar","1994","       10.0"
"8496","Guinea","1994","   245720.0"
"8497","Gambia, The","1994","    10120.0"
"8498","Guinea-Bissau","1994","    28120.0"
"8499","Equatorial Guinea","1994","    28050.0"
"8500","Greece","1994","   128900.0"
"8501","Grenada","1994","      340.0"
"8502","Greenland","1994","   341700.0"
"8503","Guatemala","1994","   107160.0"
"8504","Guam","1994","      540.0"
"8505","Guyana","1994","   196850.0"
"8506","High income","1994"," 34929288.4"
"8507","Hong Kong SAR, China","1994","      990.0"
"8508","Honduras","1994","   111890.0"
"8509","Heavily indebted poor countries (HIPC)","1994"," 19753821.0"
"8510","Croatia","1994","    55910.0"
"8511","Haiti","1994","    27560.0"
"8512","Hungary","1994","    89860.0"
"8513","IBRD only","1994"," 69450399.0"
"8514","IDA & IBRD total","1994"," 95771827.0"
"8515","IDA total","1994"," 26321428.0"
"8516","IDA blend","1994","  5937600.0"
"8517","Indonesia","1994","  1811570.0"
"8518","IDA only","1994"," 20383828.0"
"8519","Isle of Man","1994","      570.0"
"8520","India","1994","  2973190.0"
"8521","Ireland","1994","    68890.0"
"8522","Iran, Islamic Rep.","1994","  1628760.0"
"8523","Iraq","1994","   437370.0"
"8524","Iceland","1994","   100250.0"
"8525","Israel","1994","    21640.0"
"8526","Italy","1994","   294110.0"
"8527","Jamaica","1994","    10830.0"
"8528","Jordan","1994","    88240.0"
"8529","Japan","1994","   364600.0"
"8530","Kazakhstan","1994","  2699700.0"
"8531","Kenya","1994","   569140.0"
"8532","Kyrgyz Republic","1994","   191800.0"
"8533","Cambodia","1994","   176520.0"
"8534","Kiribati","1994","      810.0"
"8535","St. Kitts and Nevis","1994","      260.0"
"8536","Korea, Rep.","1994","    96460.0"
"8537","Kuwait","1994","    17820.0"
"8538","Latin America & Caribbean (excluding high income)","1994"," 19125130.0"
"8539","Lao PDR","1994","   230800.0"
"8540","Lebanon","1994","    10230.0"
"8541","Liberia","1994","    96320.0"
"8542","Libya","1994","  1759540.0"
"8543","St. Lucia","1994","      610.0"
"8544","Latin America & Caribbean","1994"," 20071224.4"
"8545","Least developed countries: UN classification","1994"," 20139621.0"
"8546","Low income","1994"," 13380901.0"
"8547","Liechtenstein","1994","      160.0"
"8548","Sri Lanka","1994","    62710.0"
"8549","Lower middle income","1994"," 23172827.0"
"8550","Low & middle income","1994"," 94718335.0"
"8551","Lesotho","1994","    30360.0"
"8552","Late-demographic dividend","1994"," 44550815.0"
"8553","Lithuania","1994","    62680.0"
"8554","Latvia","1994","    62196.0"
"8555","Macao SAR, China","1994","       20.0"
"8556","St. Martin (French part)","1994","       54.4"
"8557","Morocco","1994","   446300.0"
"8558","Monaco","1994","        2.0"
"8559","Moldova","1994","    32940.0"
"8560","Madagascar","1994","   581540.0"
"8561","Maldives","1994","      300.0"
"8562","Middle East & North Africa","1994"," 11238830.0"
"8563","Mexico","1994","  1943950.0"
"8564","Middle income","1994"," 81393364.0"
"8565","Macedonia, FYR","1994","    25430.0"
"8566","Mali","1994","  1220190.0"
"8567","Malta","1994","      320.0"
"8568","Myanmar","1994","   653540.0"
"8569","Middle East & North Africa (excluding high income)","1994","  8643940.0"
"8570","Montenegro","1994","    13450.0"
"8571","Mongolia","1994","  1553560.0"
"8572","Mozambique","1994","   786380.0"
"8573","Mauritania","1994","  1030700.0"
"8574","Mauritius","1994","     2030.0"
"8575","Malawi","1994","    94280.0"
"8576","Malaysia","1994","   328550.0"
"8577","North America","1994"," 18252520.0"
"8578","Namibia","1994","   823290.0"
"8579","New Caledonia","1994","    18280.0"
"8580","Niger","1994","  1266700.0"
"8581","Nigeria","1994","   910770.0"
"8582","Nicaragua","1994","   120340.0"
"8583","Netherlands","1994","    33760.0"
"8584","Norway","1994","   365245.0"
"8585","Nepal","1994","   143000.0"
"8586","Nauru","1994","       20.0"
"8587","New Zealand","1994","   263310.0"
"8588","OECD members","1994"," 34384308.0"
"8589","Oman","1994","   309500.0"
"8590","Other small states","1994","  2032331.0"
"8591","Pakistan","1994","   770880.0"
"8592","Panama","1994","    74340.0"
"8593","Peru","1994","  1280000.0"
"8594","Philippines","1994","   298170.0"
"8595","Papua New Guinea","1994","   452860.0"
"8596","Poland","1994","   306290.0"
"8597","Pre-demographic dividend","1994"," 20167611.0"
"8598","Puerto Rico","1994","     8870.0"
"8599","Korea, Dem. People’s Rep.","1994","   120410.0"
"8600","Portugal","1994","    91500.0"
"8601","Paraguay","1994","   397300.0"
"8602","West Bank and Gaza","1994","     6020.0"
"8603","Pacific island small states","1994","    64200.0"
"8604","Post-demographic dividend","1994"," 31450320.0"
"8605","French Polynesia","1994","     3660.0"
"8606","Qatar","1994","    11610.0"
"8607","Romania","1994","   229510.0"
"8608","Russian Federation","1994"," 16381330.0"
"8609","Rwanda","1994","    24670.0"
"8610","South Asia","1994","  4772910.0"
"8611","Saudi Arabia","1994","  2149690.0"
"8612","Sudan","1994","  2376000.0"
"8613","Senegal","1994","   192530.0"
"8614","Singapore","1994","      670.0"
"8615","Solomon Islands","1994","    27990.0"
"8616","Sierra Leone","1994","    72180.0"
"8617","El Salvador","1994","    20720.0"
"8618","San Marino","1994","       60.0"
"8619","Somalia","1994","   627340.0"
"8620","Serbia","1994","    87460.0"
"8621","Sub-Saharan Africa (excluding high income)","1994"," 23616931.0"
"8622","Sub-Saharan Africa","1994"," 23617391.0"
"8623","Small states","1994","  2501381.0"
"8624","Sao Tome and Principe","1994","      960.0"
"8625","Suriname","1994","   156000.0"
"8626","Slovak Republic","1994","    48100.0"
"8627","Slovenia","1994","    20140.0"
"8628","Sweden","1994","   410340.0"
"8629","Swaziland","1994","    17200.0"
"8630","Sint Maarten (Dutch part)","1994","       34.0"
"8631","Seychelles","1994","      460.0"
"8632","Syrian Arab Republic","1994","   183780.0"
"8633","Turks and Caicos Islands","1994","      950.0"
"8634","Chad","1994","  1259200.0"
"8635","East Asia & Pacific (IDA & IBRD countries)","1994"," 15809270.0"
"8636","Europe & Central Asia (IDA & IBRD countries)","1994"," 22992224.0"
"8637","Togo","1994","    54390.0"
"8638","Thailand","1994","   510890.0"
"8639","Tajikistan","1994","   139960.0"
"8640","Turkmenistan","1994","   469930.0"
"8641","Latin America & the Caribbean (IDA & IBRD countries)","1994"," 19942112.0"
"8642","Timor-Leste","1994","    14870.0"
"8643","Middle East & North Africa (IDA & IBRD countries)","1994","  8637920.0"
"8644","Tonga","1994","      720.0"
"8645","South Asia (IDA & IBRD)","1994","  4772910.0"
"8646","Sub-Saharan Africa (IDA & IBRD countries)","1994"," 23617391.0"
"8647","Trinidad and Tobago","1994","     5130.0"
"8648","Tunisia","1994","   155360.0"
"8649","Turkey","1994","   769630.0"
"8650","Tuvalu","1994","       30.0"
"8651","Tanzania","1994","   885800.0"
"8652","Uganda","1994","   199810.0"
"8653","Ukraine","1994","   579350.0"
"8654","Upper middle income","1994"," 58220537.0"
"8655","Uruguay","1994","   175020.0"
"8656","United States","1994","  9158960.0"
"8657","Uzbekistan","1994","   425400.0"
"8658","St. Vincent and the Grenadines","1994","      390.0"
"8659","Venezuela, RB","1994","   882050.0"
"8660","British Virgin Islands","1994","      150.0"
"8661","Virgin Islands (U.S.)","1994","      350.0"
"8662","Vietnam","1994","   325490.0"
"8663","Vanuatu","1994","    12190.0"
"8664","World","1994","129703553.4"
"8665","Samoa","1994","     2830.0"
"8666","Kosovo","1994","    10887.0"
"8667","Yemen, Rep.","1994","   527970.0"
"8668","South Africa","1994","  1213090.0"
"8669","Zambia","1994","   743390.0"
"8670","Zimbabwe","1994","   386850.0"
"8671","Aruba","1995","      180.0"
"8672","Afghanistan","1995","   652860.0"
"8673","Angola","1995","  1246700.0"
"8674","Albania","1995","    27400.0"
"8675","Andorra","1995","      470.0"
"8676","Arab World","1995"," 13624011.0"
"8677","United Arab Emirates","1995","    83600.0"
"8678","Argentina","1995","  2736690.0"
"8679","Armenia","1995","    28470.0"
"8680","American Samoa","1995","      200.0"
"8681","Antigua and Barbuda","1995","      440.0"
"8682","Australia","1995","  7682300.0"
"8683","Austria","1995","    82580.0"
"8684","Azerbaijan","1995","    83217.0"
"8685","Burundi","1995","    25680.0"
"8686","Benin","1995","   112760.0"
"8687","Burkina Faso","1995","   273600.0"
"8688","Bangladesh","1995","   130170.0"
"8689","Bulgaria","1995","   110630.0"
"8690","Bahrain","1995","      710.0"
"8691","Bahamas, The","1995","    10010.0"
"8692","Bosnia and Herzegovina","1995","    51200.0"
"8693","Belarus","1995","   202840.0"
"8694","Belize","1995","    22810.0"
"8695","Bermuda","1995","       50.0"
"8696","Bolivia","1995","  1083300.0"
"8697","Brazil","1995","  8358140.0"
"8698","Barbados","1995","      430.0"
"8699","Brunei Darussalam","1995","     5270.0"
"8700","Bhutan","1995","    39800.0"
"8701","Botswana","1995","   566730.0"
"8702","Central African Republic","1995","   622980.0"
"8703","Canada","1995","  9093510.0"
"8704","Central Europe and the Baltics","1995","  1104956.0"
"8705","Switzerland","1995","    39529.0"
"8706","Channel Islands","1995","      190.0"
"8707","Chile","1995","   743532.0"
"8708","China","1995","  9388240.0"
"8709","Cote d'Ivoire","1995","   318000.0"
"8710","Cameroon","1995","   472710.0"
"8711","Congo, Dem. Rep.","1995","  2267050.0"
"8712","Congo, Rep.","1995","   341500.0"
"8713","Colombia","1995","  1109500.0"
"8714","Comoros","1995","     1861.0"
"8715","Cabo Verde","1995","     4030.0"
"8716","Costa Rica","1995","    51060.0"
"8717","Caribbean small states","1995","   404850.0"
"8718","Cuba","1995","   107400.0"
"8719","Curacao","1995","      444.0"
"8720","Cayman Islands","1995","      240.0"
"8721","Cyprus","1995","     9240.0"
"8722","Czech Republic","1995","    77270.0"
"8723","Germany","1995","   349100.0"
"8724","Djibouti","1995","    23180.0"
"8725","Dominica","1995","      750.0"
"8726","Denmark","1995","    42430.0"
"8727","Dominican Republic","1995","    48310.0"
"8728","Algeria","1995","  2381740.0"
"8729","East Asia & Pacific (excluding high income)","1995"," 15929870.0"
"8730","Early-demographic dividend","1995"," 33138710.0"
"8731","East Asia & Pacific","1995"," 24401900.0"
"8732","Europe & Central Asia (excluding high income)","1995"," 22682954.0"
"8733","Europe & Central Asia","1995"," 27345838.0"
"8734","Ecuador","1995","   276840.0"
"8735","Egypt, Arab Rep.","1995","   995450.0"
"8736","Euro area","1995","  2645502.0"
"8737","Spain","1995","   499440.0"
"8738","Estonia","1995","    42390.0"
"8739","Ethiopia","1995","  1000000.0"
"8740","European Union","1995","  4209652.0"
"8741","Fragile and conflict affected situations","1995"," 14824328.0"
"8742","Finland","1995","   304590.0"
"8743","Fiji","1995","    18270.0"
"8744","France","1995","   547566.0"
"8745","Faroe Islands","1995","     1396.0"
"8746","Gabon","1995","   257670.0"
"8747","United Kingdom","1995","   241930.0"
"8748","Georgia","1995","    69490.0"
"8749","Ghana","1995","   227540.0"
"8750","Gibraltar","1995","       10.0"
"8751","Guinea","1995","   245720.0"
"8752","Gambia, The","1995","    10120.0"
"8753","Guinea-Bissau","1995","    28120.0"
"8754","Equatorial Guinea","1995","    28050.0"
"8755","Greece","1995","   128900.0"
"8756","Grenada","1995","      340.0"
"8757","Greenland","1995","   341700.0"
"8758","Guatemala","1995","   107160.0"
"8759","Guam","1995","      540.0"
"8760","Guyana","1995","   196850.0"
"8761","High income","1995"," 34929338.4"
"8762","Hong Kong SAR, China","1995","     1050.0"
"8763","Honduras","1995","   111890.0"
"8764","Heavily indebted poor countries (HIPC)","1995"," 19753821.0"
"8765","Croatia","1995","    55910.0"
"8766","Haiti","1995","    27560.0"
"8767","Hungary","1995","    89860.0"
"8768","IBRD only","1995"," 69447419.0"
"8769","IDA & IBRD total","1995"," 95768837.0"
"8770","IDA total","1995"," 26321418.0"
"8771","IDA blend","1995","  5937590.0"
"8772","Indonesia","1995","  1811570.0"
"8773","IDA only","1995"," 20383828.0"
"8774","Isle of Man","1995","      570.0"
"8775","India","1995","  2973190.0"
"8776","Ireland","1995","    68890.0"
"8777","Iran, Islamic Rep.","1995","  1628760.0"
"8778","Iraq","1995","   437370.0"
"8779","Iceland","1995","   100250.0"
"8780","Israel","1995","    21640.0"
"8781","Italy","1995","   294110.0"
"8782","Jamaica","1995","    10830.0"
"8783","Jordan","1995","    88240.0"
"8784","Japan","1995","   364600.0"
"8785","Kazakhstan","1995","  2699700.0"
"8786","Kenya","1995","   569140.0"
"8787","Kyrgyz Republic","1995","   191800.0"
"8788","Cambodia","1995","   176520.0"
"8789","Kiribati","1995","      810.0"
"8790","St. Kitts and Nevis","1995","      260.0"
"8791","Korea, Rep.","1995","    96460.0"
"8792","Kuwait","1995","    17820.0"
"8793","Latin America & Caribbean (excluding high income)","1995"," 19125130.0"
"8794","Lao PDR","1995","   230800.0"
"8795","Lebanon","1995","    10230.0"
"8796","Liberia","1995","    96320.0"
"8797","Libya","1995","  1759540.0"
"8798","St. Lucia","1995","      610.0"
"8799","Latin America & Caribbean","1995"," 20071224.4"
